zip,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,Unnamed: 0,age_5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_,civilian_employed,management,business_finance,computer_math,archi_engi,science,social_services,legal,education,arts_media,health,health_technicians,health_service,firefighters,law_enforcement,food_service,building_service,personal_care,sales,office_admin,farming_fishing_forestry,construction,maintenance_repair,production,trasportation,material_moving,population_race,hispanic,white,black,asian,households_total,median_income,mean_income,own_vehicle,carpool,public,walk,other_transport,home,commute,insured,private_insurance,public_insurance,uninsured,share_male,household_size,density,_ID,borough,lat,lng,uhf,share_cat1,share_cat2,share_cat3,share_cat4,share_cat5,share_cat6,share_cat7,share_cat8,share_cat9,share_cat10,share_cat11,share_cat12,share_cat13,share_management,share_business_finance,share_computer_math,share_archi_engi,share_science,share_social_services,share_legal,share_education,share_arts_media,share_health,share_health_technicians,share_health_service,share_firefighters,share_law_enforcement,share_food_service,share_building_service,share_personal_care,share_sales,share_office_admin,share_farming_fishing_forestry,share_construction,share_maintenance_repair,share_production,share_trasportation,share_material_moving,share_hispanic,share_white,share_black,share_asian,total_tests_0609,share_positive_0609,log_positive_0609,total_tests_0608,share_positive_0608,log_positive_0608,total_tests_0607,share_positive_0607,log_positive_0607,total_tests_0606,share_positive_0606,log_positive_0606,total_tests_0605,share_positive_0605,log_positive_0605,total_tests_0604,share_positive_0604,log_positive_0604,total_tests_0602,share_positive_0602,log_positive_0602,total_tests_0601,share_positive_0601,log_positive_0601,total_tests_0531,share_positive_0531,log_positive_0531,total_tests_0530,share_positive_0530,log_positive_0530,total_tests_0529,share_positive_0529,log_positive_0529,total_tests_0528,share_positive_0528,log_positive_0528,total_tests_0527,share_positive_0527,log_positive_0527,total_tests_0526,share_positive_0526,log_positive_0526,total_tests_0525,share_positive_0525,log_positive_0525,total_tests_0524,share_positive_0524,log_positive_0524,total_tests_0523,share_positive_0523,log_positive_0523,total_tests_0522,share_positive_0522,log_positive_0522,total_tests_0521,share_positive_0521,log_positive_0521,total_tests_0519,share_positive_0519,log_positive_0519,total_tests_0518,share_positive_0518,log_positive_0518,total_tests_0517,share_positive_0517,log_positive_0517,total_tests_0516,share_positive_0516,log_positive_0516,total_tests_0515,share_positive_0515,log_positive_0515,total_tests_0514,share_positive_0514,log_positive_0514,total_tests_0513,share_positive_0513,log_positive_0513,total_tests_0512,share_positive_0512,log_positive_0512,total_tests_0511,share_positive_0511,log_positive_0511,total_tests_0510,share_positive_0510,log_positive_0510,total_tests_0509,share_positive_0509,log_positive_0509,total_tests_0508,share_positive_0508,log_positive_0508,total_tests_0507,share_positive_0507,log_positive_0507,total_tests_0506,share_positive_0506,log_positive_0506,total_tests_0505,share_positive_0505,log_positive_0505,total_tests_0504,share_positive_0504,log_positive_0504,total_tests_0503,share_positive_0503,log_positive_0503,total_tests_0502,share_positive_0502,log_positive_0502,total_tests_0501,share_positive_0501,log_positive_0501,total_tests_0430,share_positive_0430,log_positive_0430,total_tests_0429,share_positive_0429,log_positive_0429,total_tests_0428,share_positive_0428,log_positive_0428,total_tests_0427,share_positive_0427,log_positive_0427,total_tests_0426,share_positive_0426,log_positive_0426,total_tests_0425,share_positive_0425,log_positive_0425,total_tests_0424,share_positive_0424,log_positive_0424,total_tests_0423,share_positive_0423,log_positive_0423,total_tests_0422,share_positive_0422,log_positive_0422,total_tests_0421,share_positive_0421,log_positive_0421,total_tests_0420,share_positive_0420,log_positive_0420,total_tests_0419,share_positive_0419,log_positive_0419,total_tests_0418,share_positive_0418,log_positive_0418,total_tests_0417,share_positive_0417,log_positive_0417,total_tests_0416,share_positive_0416,log_positive_0416,total_tests_0415,share_positive_0415,log_positive_0415,total_tests_0414,share_positive_0414,log_positive_0414,total_tests_0413,share_positive_0413,log_positive_0413,total_tests_0412,share_positive_0412,log_positive_0412,total_tests_0411,share_positive_0411,log_positive_0411,total_tests_0410,share_positive_0410,log_positive_0410,total_tests_0409,share_positive_0409,log_positive_0409,total_tests_0408,share_positive_0408,log_positive_0408,total_tests_0407,share_positive_0407,log_positive_0407,total_tests_0405,share_positive_0405,log_positive_0405,total_tests_0404,share_positive_0404,log_positive_0404,total_tests_0403,share_positive_0403,log_positive_0403,total_tests_0401,share_positive_0401,log_positive_0401,total_pop,tests_per_capita_0401,log_total_tests_0401,positive_per_capita_0401,tests_per_capita_0403,log_total_tests_0403,positive_per_capita_0403,tests_per_capita_0404,log_total_tests_0404,positive_per_capita_0404,tests_per_capita_0405,log_total_tests_0405,positive_per_capita_0405,tests_per_capita_0407,log_total_tests_0407,positive_per_capita_0407,tests_per_capita_0408,log_total_tests_0408,positive_per_capita_0408,tests_per_capita_0409,log_total_tests_0409,positive_per_capita_0409,tests_per_capita_0410,log_total_tests_0410,positive_per_capita_0410,tests_per_capita_0411,log_total_tests_0411,positive_per_capita_0411,tests_per_capita_0412,log_total_tests_0412,positive_per_capita_0412,tests_per_capita_0413,log_total_tests_0413,positive_per_capita_0413,tests_per_capita_0414,log_total_tests_0414,positive_per_capita_0414,tests_per_capita_0415,log_total_tests_0415,positive_per_capita_0415,tests_per_capita_0416,log_total_tests_0416,positive_per_capita_0416,tests_per_capita_0417,log_total_tests_0417,positive_per_capita_0417,tests_per_capita_0418,log_total_tests_0418,positive_per_capita_0418,tests_per_capita_0419,log_total_tests_0419,positive_per_capita_0419,tests_per_capita_0420,log_total_tests_0420,positive_per_capita_0420,tests_per_capita_0421,log_total_tests_0421,positive_per_capita_0421,tests_per_capita_0422,log_total_tests_0422,positive_per_capita_0422,tests_per_capita_0423,log_total_tests_0423,positive_per_capita_0423,tests_per_capita_0424,log_total_tests_0424,positive_per_capita_0424,tests_per_capita_0425,log_total_tests_0425,positive_per_capita_0425,tests_per_capita_0426,log_total_tests_0426,positive_per_capita_0426,tests_per_capita_0427,log_total_tests_0427,positive_per_capita_0427,tests_per_capita_0428,log_total_tests_0428,positive_per_capita_0428,tests_per_capita_0429,log_total_tests_0429,positive_per_capita_0429,tests_per_capita_0430,log_total_tests_0430,positive_per_capita_0430,tests_per_capita_0501,log_total_tests_0501,positive_per_capita_0501,tests_per_capita_0502,log_total_tests_0502,positive_per_capita_0502,tests_per_capita_0503,log_total_tests_0503,positive_per_capita_0503,tests_per_capita_0504,log_total_tests_0504,positive_per_capita_0504,tests_per_capita_0505,log_total_tests_0505,positive_per_capita_0505,tests_per_capita_0506,log_total_tests_0506,positive_per_capita_0506,tests_per_capita_0507,log_total_tests_0507,positive_per_capita_0507,tests_per_capita_0508,log_total_tests_0508,positive_per_capita_0508,tests_per_capita_0509,log_total_tests_0509,positive_per_capita_0509,tests_per_capita_0510,log_total_tests_0510,positive_per_capita_0510,tests_per_capita_0511,log_total_tests_0511,positive_per_capita_0511,tests_per_capita_0512,log_total_tests_0512,positive_per_capita_0512,tests_per_capita_0513,log_total_tests_0513,positive_per_capita_0513,tests_per_capita_0514,log_total_tests_0514,positive_per_capita_0514,tests_per_capita_0515,log_total_tests_0515,positive_per_capita_0515,tests_per_capita_0516,log_total_tests_0516,positive_per_capita_0516,tests_per_capita_0517,log_total_tests_0517,positive_per_capita_0517,tests_per_capita_0518,log_total_tests_0518,positive_per_capita_0518,tests_per_capita_0519,log_total_tests_0519,positive_per_capita_0519,tests_per_capita_0521,log_total_tests_0521,positive_per_capita_0521,tests_per_capita_0522,log_total_tests_0522,positive_per_capita_0522,tests_per_capita_0523,log_total_tests_0523,positive_per_capita_0523,tests_per_capita_0524,log_total_tests_0524,positive_per_capita_0524,tests_per_capita_0525,log_total_tests_0525,positive_per_capita_0525,tests_per_capita_0526,log_total_tests_0526,positive_per_capita_0526,tests_per_capita_0527,log_total_tests_0527,positive_per_capita_0527,tests_per_capita_0528,log_total_tests_0528,positive_per_capita_0528,tests_per_capita_0529,log_total_tests_0529,positive_per_capita_0529,tests_per_capita_0530,log_total_tests_0530,positive_per_capita_0530,tests_per_capita_0531,log_total_tests_0531,positive_per_capita_0531,tests_per_capita_0601,log_total_tests_0601,positive_per_capita_0601,tests_per_capita_0602,log_total_tests_0602,positive_per_capita_0602,tests_per_capita_0604,log_total_tests_0604,positive_per_capita_0604,tests_per_capita_0605,log_total_tests_0605,positive_per_capita_0605,tests_per_capita_0606,log_total_tests_0606,positive_per_capita_0606,tests_per_capita_0607,log_total_tests_0607,positive_per_capita_0607,tests_per_capita_0608,log_total_tests_0608,positive_per_capita_0608,tests_per_capita_0609,log_total_tests_0609,positive_per_capita_0609,log_median_income,mean_age,share_below_20,share_20_40,share_40_60,share_above_60,log_below_20,log_20_40,log_40_60,log_above_60,log_mean_age,log_pop,log_density,log_commute_time,log_public,log_uninsured,log_black,log_hispanic,log_asian,log_white,log_male,log_household_size,borough_cat,dborough2,dborough3,dborough4,dborough5,log_cat_1,log_cat_2,log_cat_3,log_cat_4,log_cat_5,log_cat_6,log_cat_7,log_cat_8,log_cat_9,log_cat_10,log_cat_11,log_cat_12,log_cat_13
10001,Chelsea/NoMad/West Chelsea,Manhattan,368,1561.77,23563.03,21,89.12,15.51,2373,0,622.0,893.0,832.0,1237.0,2524.0,2935.0,2747.0,1823.0,1682.0,1596.0,1320.0,1348.0,1437.0,1031.0,607.0,789.0,284.0,240.0,14311.0,2708.0,2064.0,883.0,126.0,124.0,221.0,461.0,550.0,1381.0,502.0,136.0,121.0,113.0,19.0,502.0,320.0,459.0,1767.0,1384.0,0.0,42.0,52.0,134.0,212.0,30.0,23947.0,0.144,0.516,0.104,0.218,12347.0,85221.0,161227.0,0.0290191118605958,0.010118044,0.4611439010680157,0.34211636,0.08881394,0.06878865,28.1,0.9425815342214056,0.7624337077713284,0.2591556353614231,0.057418466,0.5059506409988725,1.85,36638.7,1.0,Manhattan,40.75063,-73.99718,306.0,0.25588503,0.3384632,0.00664915,0.024719825,0.026918333,0.013780899,0.006059306,0.0010188214,0.04407743,0.02461258,0.011046168,0.0027883532,0.011367902,0.18922508,0.14422472,0.06170079,0.008804416,0.008664664,0.015442667,0.032212984,0.038431976,0.0964992,0.03507791,0.009503179,0.008455034,0.007896024,0.00132765,0.03507791,0.022360422,0.03207323,0.123471454,0.09670883,0.0,0.0029348054,0.0036335685,0.009363427,0.01481378,0.0020962895,25.98321,46.793392,12.548969,11.904667,2373.0,0.15507796,5.908083,2373.0,0.15381373,5.8998976,2335.0,0.15631692,5.8998976,2302.0,0.15855777,5.8998976,2267.0,0.16100574,5.8998976,2237.0,0.16137685,5.888878,2083.0,0.1718675,5.880533,2066.0,0.17376573,5.8833222,2039.0,0.17557627,5.880533,2009.0,0.17770036,5.8777356,1877.0,0.1875333,5.8636312,1850.0,0.18864866,5.855072,1737.0,0.19976972,5.8493247,1700.0,0.20411764,5.8493247,1679.0,0.20667064,5.8493247,1679.0,0.20667064,5.8493247,1590.0,0.2163522,5.8406415,1552.0,0.21971649,5.8318825,1489.0,0.22699799,5.8230457,1403.0,0.23948681,5.817111,1381.0,0.24257784,5.8141303,1356.0,0.24631268,5.811141,1314.0,0.25038052,5.7960577,1265.0,0.258498,5.7899604,1211.0,0.26672173,5.7776523,1176.0,0.27295917,5.771441,1130.0,0.2840708,5.771441,1122.0,0.28520498,5.768321,1090.0,0.29174313,5.7620516,1047.0,0.2999045,5.749393,996.0,0.31526104,5.749393,976.0,0.3206967,5.7462034,944.0,0.3315678,5.7462034,912.0,0.34429824,5.749393,878.0,0.35421413,5.739793,861.0,0.35888502,5.733341,826.0,0.36803874,5.7170277,826.0,0.36803874,5.7170277,805.0,0.37639752,5.7137327,793.0,0.37957126,5.7071104,759.0,0.3952569,5.7037826,737.0,0.40569878,5.7004437,851.0,0.44065806,5.926926,685.0,0.42043796,5.6629605,661.0,0.4311649,5.652489,636.0,0.4355346,5.6240177,603.0,0.44444445,5.590987,600.0,0.44333333,5.583496,582.0,0.4484536,5.5645204,571.0,0.45534152,5.560682,563.0,0.45115453,5.5373344,545.0,0.46055046,5.525453,521.0,0.46449137,5.488938,502.0,0.4741036,5.4722705,480.0,0.48125,5.4424176,462.0,0.478355,5.398163,448.0,0.47098213,5.351858,435.0,0.46206897,5.3033047,429.0,0.45920745,5.2832036,408.0,0.46813726,5.2522736,384.0,0.46354166,5.1817837,364.0,0.46703297,5.1357985,337.0,0.46884274,5.062595,321.0,0.45482865,4.983607,304.0,0.4473684,4.912655,265.0,0.4264151,4.727388,23947.0,0.011066104,5.57973,0.004718754,0.012694701,5.7170277,0.005679208,0.013404602,5.771441,0.006096797,0.014072744,5.820083,0.006597904,0.015200234,5.897154,0.0070990105,0.016035412,5.9506426,0.007433081,0.017037624,6.011267,0.007975947,0.017914562,6.061457,0.0082265,0.018165115,6.075346,0.008393536,0.01870798,6.104793,0.008811124,0.019292604,6.135565,0.009228714,0.020044265,6.173786,0.009646302,0.02096296,6.2186003,0.009938614,0.021756379,6.25575,0.01010565,0.022758592,6.300786,0.01048148,0.023510251,6.3332796,0.010606756,0.023844322,6.347389,0.01085731,0.024303671,6.3664703,0.010899069,0.02505533,6.3969297,0.011107863,0.025180608,6.401917,0.011191381,0.02655865,6.455199,0.011567211,0.027602622,6.493754,0.011901282,0.028604835,6.529419,0.012026559,0.03553681,6.7464123,0.015659582,0.030776298,6.6025877,0.0124859065,0.031694993,6.632002,0.012527665,0.033114795,6.675823,0.012569425,0.033615902,6.690842,0.012652942,0.03449284,6.7165947,0.012694702,0.03449284,6.7165947,0.012694702,0.0359544,6.7580943,0.012903496,0.0366643,6.7776465,0.012987013,0.0380841,6.81564,0.013112289,0.039420385,6.8501263,0.01307053,0.040756673,6.8834624,0.013070531,0.04159185,6.903747,0.01311229,0.043721553,6.9536843,0.01311229,0.045517184,6.993933,0.013279325,0.046853468,7.022868,0.013362843,0.04718754,7.029973,0.013404602,0.04910845,7.0698743,0.013404601,0.050570007,7.0992017,0.0134881195,0.05282499,7.1428275,0.013655155,0.054871175,7.1808314,0.013738673,0.056625046,7.2122946,0.013947466,0.057669017,7.230563,0.013989225,0.058587715,7.246368,0.0140309855,0.062178977,7.30586,0.014114503,0.06480979,7.3472996,0.01423978,0.066396624,7.3714895,0.014365056,0.07011317,7.425954,0.014490333,0.07011317,7.425954,0.014490333,0.0709901,7.4383836,0.0144903315,0.07253518,7.4599147,0.014490332,0.07725394,7.522941,0.014573852,0.07838143,7.53743,0.0146991275,0.0838936,7.6053925,0.014907922,0.08514637,7.620215,0.014949681,0.08627386,7.6333694,0.01499144,0.086983755,7.6415644,0.014949681,0.09341463,7.712891,0.015074958,0.09466739,7.7262125,0.015241993,0.09612895,7.7415338,0.015241992,0.09750699,7.7557673,0.015241993,0.09909383,7.77191,0.015241993,0.09909383,7.77191,0.0153672695,4.4452477,36.505825,0.14966384,0.41879985,0.24829833,0.18323798,8.184235,9.213236,8.690474,8.386629,3.597472,10.083598,10.508861,3.3357697,3.831125,1.7477808,7.820234,8.145657,8.560338,9.421949,9.402282,0.6151856,1.0,0.0,0.0,0.0,0.0,3.2421432,3.5218303,-0.40809605,0.9050205,0.9902225,0.32069844,-0.5009898,-2.2839386,1.4833628,0.90067255,0.099498525,-1.277134,0.1282087
10002,Chinatown/Lower East Side,Manhattan,1057,1377.1,76755.41,149,194.12,20.94,5047,1,2827.0,2907.0,3007.0,3209.0,5037.0,8004.0,6601.0,5552.0,4586.0,5656.0,4944.0,4582.0,5276.0,3989.0,3760.0,2876.0,2317.0,2795.0,34104.0,3823.0,2233.0,1316.0,323.0,283.0,576.0,748.0,1561.0,2983.0,607.0,298.0,1652.0,385.0,243.0,3471.0,1333.0,1344.0,3042.0,4183.0,18.0,843.0,170.0,1087.0,991.0,591.0,77925.0,0.2739999999999999,0.208,0.061,0.429,33461.0,35449.0,65718.0,0.055470646408343,0.030896941,0.5378045491324283,0.2598819,0.06658875,0.049357187,32.6,0.928928194433717,0.4591797327566231,0.5331608351999176,0.0710718,0.486596085980109,2.27,90849.3,2.0,Manhattan,40.71577,-73.98621,309.0,0.11330851,0.26164237,0.005294965,0.013995172,0.011357046,0.03648474,0.007203398,0.0045465603,0.08988344,0.025146406,0.047505006,0.003180721,0.018541733,0.112098284,0.065476194,0.03858785,0.00947103,0.008298147,0.016889514,0.021932911,0.045771755,0.087467745,0.017798498,0.008737978,0.048440065,0.011288999,0.007125264,0.10177692,0.039086323,0.039408866,0.08919775,0.12265424,0.0005277973,0.024718508,0.0049847527,0.031873096,0.029058175,0.017329346,25.98321,46.793392,12.548969,11.904667,5047.0,0.20943135,6.96319,5047.0,0.2086388,6.9593987,4966.0,0.21143778,6.9565454,4878.0,0.21525215,6.9565454,4797.0,0.21826142,6.9536843,4678.0,0.22295853,6.9498563,4374.0,0.2363969,6.9411902,4326.0,0.23878872,6.9402223,4283.0,0.24048564,6.937314,4182.0,0.24533716,6.933423,3875.0,0.26219356,6.923629,3757.0,0.26883152,6.9177055,3603.0,0.28032196,6.9177055,3545.0,0.28490832,6.9177055,3510.0,0.2868946,6.914731,3510.0,0.2868946,6.914731,3234.0,0.3073593,6.901737,3164.0,0.312579,6.896694,3062.0,0.3213586,6.891626,2931.0,0.33367452,6.8855095,2876.0,0.3379694,6.879356,2844.0,0.34106892,6.877296,2766.0,0.34887925,6.872128,2703.0,0.3518313,6.857514,2586.0,0.36194897,6.8416157,2513.0,0.37166733,6.8394766,2457.0,0.37891737,6.8362594,2444.0,0.38052374,6.8351846,2401.0,0.38483965,6.828712,2345.0,0.39019188,6.818924,2240.0,0.4049107,6.8101425,2219.0,0.40784138,6.8079348,2169.0,0.41447672,6.801283,2122.0,0.41941565,6.7912216,2069.0,0.4243596,6.7776465,2033.0,0.427939,6.768493,1910.0,0.44397905,6.742881,1910.0,0.44397905,6.742881,1849.0,0.45267713,6.729824,1795.0,0.46350974,6.7238326,1746.0,0.4742268,6.719013,1684.0,0.47980997,6.694562,1962.0,0.49847096,6.8855095,1603.0,0.48658764,6.659294,1561.0,0.495836,6.6515718,1498.0,0.5046729,6.6280413,1427.0,0.513665,6.5971456,1419.0,0.5137421,6.591674,1384.0,0.517341,6.5736804,1358.0,0.52430046,6.568078,1325.0,0.5245283,6.543912,1297.0,0.52814186,6.529419,1250.0,0.5328,6.50129,1203.0,0.5361596,6.46925,1094.0,0.5283364,6.359574,1045.0,0.53014356,6.317165,1024.0,0.5263672,6.289716,970.0,0.5154639,6.214608,949.0,0.5184405,6.1984787,889.0,0.5129359,6.122493,836.0,0.5035885,6.042633,792.0,0.5113636,6.003887,718.0,0.5013928,5.886104,684.0,0.49853802,5.8318825,651.0,0.48694316,5.7589016,542.0,0.46125463,5.521461,77925.0,0.0069554057,6.295266,0.003208213,0.008354187,6.4785094,0.004068014,0.008777671,6.527958,0.0043760026,0.009213988,6.5764694,0.004619827,0.010163619,6.6745615,0.005197305,0.010728264,6.7286286,0.0054026307,0.011408405,6.790097,0.0058517805,0.012178376,6.8554087,0.006313763,0.012447867,6.877296,0.0064164256,0.01314084,6.931472,0.006916907,0.013410331,6.951772,0.0071094004,0.01403914,6.997596,0.0074173887,0.0154379215,7.0925736,0.008277189,0.016041065,7.130899,0.008546679,0.01664421,7.167809,0.008790504,0.017003529,7.189168,0.008918832,0.017427012,7.2137685,0.009136991,0.017760668,7.2327332,0.009188322,0.018209817,7.2577076,0.009355149,0.01831248,7.2633295,0.009406481,0.019223612,7.3118863,0.009701636,0.020032082,7.3530817,0.009932627,0.020571062,7.379632,0.010009625,0.025178056,7.58172,0.01255053,0.021610523,7.4289274,0.010368944,0.022406159,7.4650826,0.010625601,0.02303497,7.49276,0.0106769325,0.023727944,7.5224004,0.010741098,0.024510747,7.5548587,0.010882258,0.024510747,7.5548587,0.010882258,0.026089188,7.6172676,0.0111645805,0.02655117,7.6348205,0.011267244,0.027231311,7.6601143,0.011421238,0.027834456,7.6820216,0.011536734,0.028476099,7.704812,0.011613731,0.028745588,7.714231,0.011639397,0.030093038,7.7600408,0.011742059,0.030811679,7.7836404,0.011857556,0.03136349,7.801391,0.011934553,0.031530317,7.8066964,0.011947385,0.03224896,7.8292327,0.011985884,0.033185754,7.8578677,0.012011549,0.0346872,7.9021177,0.012204042,0.03549567,7.9251575,0.012383702,0.03649663,7.9529667,0.012447867,0.03690728,7.9641557,0.012473532,0.03761309,7.983099,0.01255053,0.039294194,8.026824,0.012627527,0.040603142,8.059592,0.01269169,0.041501444,8.081475,0.012755855,0.045043312,8.163371,0.012922683,0.045043312,8.163371,0.012922683,0.04549246,8.173293,0.01296118,0.046236765,8.189522,0.01296118,0.048213024,8.231376,0.012961181,0.049727302,8.2623005,0.013038178,0.053666987,8.338545,0.013166506,0.054963104,8.362409,0.013217838,0.055514917,8.372398,0.013256337,0.056130894,8.383433,0.013269169,0.06003208,8.450626,0.013384664,0.061559193,8.475746,0.013435997,0.06259865,8.492491,0.013474494,0.063727945,8.51037,0.013474495,0.064767405,8.526549,0.013512994,0.064767405,8.526549,0.013564325,3.568095,40.88861,0.15335259,0.32331088,0.2536798,0.26965672,9.388487,10.134361,9.89182,9.952896,3.7108517,11.263502,11.416957,3.4843123,3.98491,1.9611056,8.46662,9.968875,10.417204,9.693285,10.543181,0.8197798,1.0,0.0,0.0,0.0,0.0,2.427529,3.2643936,-0.6358287,0.33612734,0.12725323,1.294309,-0.32803226,-0.7882141,2.1959286,0.92212987,1.55825,-1.1454772,0.6174389
